Motor1, Motor2, Motor3, Motor4, Roll, Pitch, Input1, Input2, Input3, Input4, KPR, KIR, KDR, KPP, KIP, KDP
5.00, 5.00, 5.00, 5.00, -34.000000, -29.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.01400000, 0.00005000, 0.07000000, 0.01600000, 0.00005000, 0.07000000
5.00, 5.00, 5.00, 5.00, -34.000000, -29.250000, 0.000000, 0.000000, 0.000000, 0.000000, 0.01400000, 0.00005000, 0.07000000, 0.01600000, 0.00005000, 0.07000000
5.00, 5.00, 5.00, 5.00, -34.000000, -29.250000, 0.000000, 0.000000, 0.000000, 5.00, 5.00, 5.00, 5.00, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.00, 5.00, 5.00, 5.00, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.00, 5.00, 5.00, 5.00, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.00, 5.00, 5.00, 5.00, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.00, 5.00, 5.00, 5.00, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.00, 5.00, 5.00, 5.00, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.00, 5.00, 5.00, 5.00, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.00, 5.00, 5.00, 5.00, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.00, 5.00, 5.00, 5.00, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.812500, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.687500, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.687500, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.812500, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.812500, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.812500, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.812500, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 5.40, 5.40, 5.40, -33.625000, -29.875000, 0.000000, 0.000000, 0.000000, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.45, 5.42, 5.91, 5.94, -33.625000, -29.812500, 11.000000, 0.678153, 0.601260, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.45, 5.41, 5.91, 5.94, -33.625000, -29.812500, 11.000000, 0.687037, 0.609128, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.45, 5.41, 5.92, 5.94, -33.687500, -29.812500, 11.000000, 0.696769, 0.616631, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.45, 5.41, 5.92, 5.94, -33.625000, -29.625000, 11.000000, 0.704332, 0.620662, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.45, 5.40, 5.92, 5.95, -33.625000, -29.187500, 11.000000, 0.712939, 0.619447, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.45, 5.40, 5.92, 5.95, -33.562500, -28.625000, 11.000000, 0.720224, 0.615535, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.45, 5.40, 5.91, 5.95, -33.562500, -27.687500, 11.000000, 0.729020, 0.604171, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.47, 5.40, 5.90, 5.95, -33.375000, -25.875000, 11.000000, 0.733644, 0.574601, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.49, 5.40, 5.88, 5.95, -33.000000, -22.625000, 11.000000, 0.734909, 0.515766, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.53, 5.40, 5.86, 5.95, -32.062500, -17.937500, 11.000000, 0.724351, 0.426752, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.59, 5.41, 5.81, 5.94, -30.187500, -11.562500, 11.000000, 0.694742, 0.302550, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.66, 5.44, 5.75, 5.92, -26.437500, -2.562500, 11.000000, 0.626879, 0.124139, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.75, 5.50, 5.66, 5.88, -20.000000, 9.312500, 11.000000, 0.503526, -0.114271, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.85, 5.58, 5.54, 5.82, -10.500000, 23.687500, 11.000000, 0.317123, -0.405721, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.40, 6.12, 6.08, 5.40, 3.125000, 23.500000, 11.000000, -1.300000, 1.154599, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.85, 5.80, 5.53, 5.60, 18.937500, 24.000000, 11.000000, -0.273675, -0.423979, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.87, 5.90, 5.51, 5.48, 32.687500, 26.125000, 11.000000, -0.555495, -0.472542, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.84, 5.86, 5.56, 5.53, 26.625000, 21.000000, 11.000000, -0.441116, -0.375523, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.82, 5.85, 5.57, 5.54, 25.375000, 18.812500, 11.000000, -0.422602, -0.336726, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.83, 5.87, 5.56, 5.52, 26.875000, 20.000000, 11.000000, -0.459307, -0.365391, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.85, 5.88, 5.53, 5.51, 28.125000, 22.687500, 11.000000, -0.491555, -0.424328, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
6.06, 5.77, 5.40, 5.63, 27.937500, 24.750000, 11.000000, -0.182395, -1.096274, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.88, 5.87, 5.50, 5.51, 27.062500, 25.750000, 11.000000, -0.484702, -0.498030, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.88, 5.87, 5.50, 5.52, 25.875000, 26.125000, 11.000000, -0.467544, -0.512038, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.88, 5.86, 5.50, 5.52, 24.625000, 25.812500, 11.000000, -0.448980, -0.512439, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.88, 5.86, 5.50, 5.53, 23.250000, 25.000000, 11.000000, -0.427551, -0.502638, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.87, 5.85, 5.51, 5.54, 21.625000, 23.750000, 11.000000, -0.400774, -0.483865, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.86, 5.83, 5.52, 5.56, 19.500000, 22.062500, 11.000000, -0.363698, -0.456160, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.85, 5.82, 5.54, 5.58, 17.125000, 19.875000, 11.000000, -0.320755, -0.417634, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.61, 5.70, 5.79, 5.71, 15.250000, 18.000000, 11.000000, 0.025043, 0.239939, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.84, 5.80, 5.55, 5.60, 14.375000, 17.375000, 11.000000, -0.273591, -0.376918, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.84, 5.80, 5.55, 5.60, 13.937500, 17.562500, 11.000000, -0.268467, -0.385163, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.85, 5.80, 5.55, 5.60, 13.937500, 18.000000, 11.000000, -0.272002, -0.398435, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.85, 5.80, 5.54, 5.60, 13.937500, 18.750000, 11.000000, -0.275535, -0.418116, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.86, 5.81, 5.53, 5.60, 14.000000, 19.500000, 11.000000, -0.280475, -0.438171, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.87, 5.81, 5.52, 5.59, 14.062500, 20.250000, 11.000000, -0.285268, -0.458191, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.87, 5.70, 5.51, 5.71, 14.000000, 20.812500, 11.000000, 0.024802, -0.474833, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.87, 5.81, 5.51, 5.59, 13.875000, 21.125000, 11.000000, -0.288663, -0.486302, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.88, 5.81, 5.50, 5.59, 13.750000, 21.187500, 11.000000, -0.289671, -0.492943, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.88, 5.81, 5.51, 5.59, 13.187500, 20.812500, 11.000000, -0.281805, -0.490734, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.87, 5.80, 5.51, 5.60, 12.437500, 20.000000, 11.000000, -0.270047, -0.479651, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.87, 5.79, 5.52, 5.61, 11.187500, 18.875000, 11.000000, -0.248136, -0.462234, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.86, 5.78, 5.53, 5.62, 9.500000, 17.375000, 11.000000, -0.217008, -0.436828, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.85, 5.77, 5.54, 5.64, 7.375000, 15.375000, 11.000000, -0.176703, -0.401079, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.83, 5.75, 5.56, 5.66, 4.937500, 13.187500, 11.000000, -0.129446, -0.360865, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.82, 5.73, 5.58, 5.67, 2.500000, 11.000000, 11.000000, -0.081575, -0.320174, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.80, 5.72, 5.60, 5.69, 0.062500, 8.687500, 11.000000, -0.033094, -0.276342, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.79, 5.70, 5.62, 5.71, -2.437500, 6.187500, 11.000000, 0.017254, -0.228143, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.77, 5.68, 5.64, 5.73, -5.000000, 3.500000, 11.000000, 0.069503, -0.175636, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.75, 5.66, 5.66, 5.75, -7.812500, 0.562500, 11.000000, 0.127348, -0.117360, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.73, 5.64, 5.68, 5.77, -10.375000, -2.187500, 11.000000, 0.180943, -0.062112, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.45, 5.40, 5.91, 6.08, -12.500000, -4.250000, 11.000000, 1.163798, 0.604961, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.70, 5.61, 5.71, 5.80, -13.812500, -5.562500, 11.000000, 0.255954, 0.007501, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.69, 5.60, 5.71, 5.80, -14.687500, -6.437500, 11.000000, 0.277098, 0.026548, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.69, 5.59, 5.72, 5.81, -15.250000, -6.875000, 11.000000, 0.292109, 0.036985, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.69, 5.59, 5.72, 5.81, -15.375000, -7.000000, 11.000000, 0.298601, 0.041287, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.69, 5.59, 5.72, 5.81, -15.125000, -6.750000, 11.000000, 0.297483, 0.038029, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.69, 5.59, 5.71, 5.81, -14.187500, -6.125000, 11.000000, 0.282543, 0.027214, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.70, 5.61, 5.71, 5.80, -12.562500, -5.250000, 11.000000, 0.253390, 0.011143, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.71, 5.62, 5.70, 5.79, -11.000000, -4.187500, 11.000000, 0.225121, -0.008920, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.72, 5.63, 5.69, 5.78, -9.625000, -3.062500, 11.000000, 0.200226, -0.030517, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
5.72, 5.64, 5.69, 5.77, -8.562500, -1.937500, 11.000000, 0.181218, -0.052419, 0.000000, 0.02000000, 0.00020000, 0.05000000, 0.02000000, 0.00020000, 0.05000000
