Motor1, Motor2, Motor3, Motor4, Roll, Pitch, Input1, Input2, Input3, Input4, KPR, KIR, KDR, KPP, KIP, KDP
5.00,5.00,5.00,5.00,25.875000,-8.312500,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00020000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,25.937500,-8.250000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00020000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,25.937500,-8.187500,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00020000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,26.000000,-8.125000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00020000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,26.062500,-8.062500,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00020000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,26.062500,-8.000000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00020000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,26.125000,-7.937500,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00020000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,26.125000,-7.875000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00020000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,26.125000,-7.812500,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00020000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,29.750000,24.375000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00010000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,29.750000,24.375000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00010000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,29.750000,24.375000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00010000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,29.750000,24.375000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00010000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,29.750000,24.375000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00010000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,29.750000,24.375000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00010000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,29.750000,24.375000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00010000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,29.750000,24.375000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00010000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,29.750000,24.375000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00010000,0.07000000,0.01900000,0.00020000,0.07000000
5.00,5.00,5.00,5.00,29.750000,24.375000,0.000000,0.000000,0.000000,0.000000,0.01800000,0.00010000,0.07000000,0.01900000,0.00020000,0.07000000
