Motor1, Motor2, Motor3, Motor4, Roll, Pitch, Input1, Input2, Input3, Input4, KPR, KIR, KDR, KPP, KIP, KDP
5.00, 5.00, 5.00, 5.00, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.00, 5.00, 5.00, 5.00, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.00, 5.00, 5.00, 5.00, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.00, 5.00, 5.00, 5.00, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.00, 5.00, 5.00, 5.00, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.40, 5.40, 5.40, 5.40, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.40, 5.40, 5.40, 5.40, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.40, 5.40, 5.40, 5.40, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.40, 5.40, 5.40, 5.40, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.40, 5.40, 5.40, 5.40, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.40, 5.40, 5.40, 5.40, 31.375000, 21.562500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.40, 5.40, 5.40, 5.40, 31.375000, 21.625000, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.40, 5.40, 5.40, 5.40, 31.375000, 21.625000, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.40, 5.40, 5.40, 5.40, 31.312500, 21.687500, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
5.40, 5.40, 5.40, 5.40, 31.250000, 21.750000, 0.000000, 0.000000, 0.000000, 0.000000, 0.01730000, 0.00020000, 0.00000000, 0.01450000, 0.00008000, 0.00000000
